#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan Vlkman-007-AU-002_S237_L001_R1_001.fastq.gz,Vlkman-007-AU-002_S237_L001_R2_001.fastq.gz --bowtie2out Vlkman-007-AU-002_S237_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o Vlkman-007-AU-002_S237_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:9043648
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	2.50703	9043648
k__Bacteria|p__Firmicutes	2|1239	44.22142	1.10864	3023204
k__Bacteria|p__Proteobacteria	2|1224	29.52077	0.74009	3640580
k__Bacteria|p__Bacteroidetes	2|976	18.48459	0.46341	1949124
k__Bacteria|p__Actinobacteria	2|201174	7.77321	0.19488	430740
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	28.86374	0.72362	3601000
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	27.44826	0.68814	2147514
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	18.48459	0.46341	1949124
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	12.49423	0.31323	615786
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	6.06589	0.15207	344705
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	2.09894	0.05262	114990
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	1.70732	0.0428	86035
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.6531	0.01637	32711
k__Bacteria|p__Firmicutes|c__CFGB75783	2|1239|	0.63831	0.016	47914
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.54204	0.01359	31900
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.49488	0.01241	37366
k__Bacteria|p__Firmicutes|c__CFGB40183	2|1239|	0.19916	0.00499	12290
k__Bacteria|p__Firmicutes|c__CFGB9581	2|1239|	0.09206	0.00231	5241
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.08986	0.00225	6228
k__Bacteria|p__Firmicutes|c__CFGB75922	2|1239|	0.06251	0.00157	6312
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.03157	0.00079	2554
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.00644	0.00016	394
k__Bacteria|p__Firmicutes|c__CFGB76046	2|1239|	0.00197	5e-05	132
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	28.86374	0.72362	3601000
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	23.15558	0.58052	1869018
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	18.48459	0.46341	1949124
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	12.49423	0.31323	615786
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	6.06589	0.15207	344705
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	4.29268	0.10762	278496
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070	2|1239||	2.09894	0.05262	114990
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	1.70576	0.04276	85933
k__Bacteria|p__Firmicutes|c__CFGB75783|o__OFGB75783	2|1239||	0.63831	0.016	47914
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.61348	0.01538	30517
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.54204	0.01359	31900
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.49488	0.01241	37366
k__Bacteria|p__Firmicutes|c__CFGB40183|o__OFGB40183	2|1239||	0.19916	0.00499	12290
k__Bacteria|p__Firmicutes|c__CFGB9581|o__OFGB9581	2|1239||	0.09206	0.00231	5241
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.08986	0.00225	6228
k__Bacteria|p__Firmicutes|c__CFGB75922|o__OFGB75922	2|1239||	0.06251	0.00157	6312
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.03962	0.00099	2194
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.03157	0.00079	2554
