#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan Vlkman-002-BG-021_S53_L001_R1_001.fastq.gz,Vlkman-002-BG-021_S53_L001_R2_001.fastq.gz --bowtie2out Vlkman-002-BG-021_S53_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o Vlkman-002-BG-021_S53_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:1980918
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	0.70553	1980918
k__Bacteria|p__Firmicutes	2|1239	62.3774	0.44009	1108042
k__Bacteria|p__Bacteroidetes	2|976	24.8838	0.17556	676527
k__Bacteria|p__Actinobacteria	2|201174	12.24092	0.08636	185897
k__Bacteria|p__Proteobacteria	2|1224	0.49787	0.00351	10452
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	54.95095	0.38769	978918
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	24.8838	0.17556	676527
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	6.15809	0.04345	92189
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	6.08283	0.04292	93708
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.04209	0.01441	37127
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.94699	0.01374	24372
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	1.54821	0.01092	31562
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.46506	0.00328	8837
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.39683	0.0028	7336
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.38842	0.00274	8844
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.23132	0.00163	4217
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.18866	0.00133	2122
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.167	0.00118	3812
