#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan Vlkman-006-SW-045-2_S198_L001_R1_001.fastq.gz,Vlkman-006-SW-045-2_S198_L001_R2_001.fastq.gz --bowtie2out Vlkman-006-SW-045-2_S198_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o Vlkman-006-SW-045-2_S198_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:5901952
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.98393	2.22209	5901135
k__Archaea	2157	0.01607	0.00036	817
k__Bacteria|p__Firmicutes	2|1239	76.37852	1.69747	4520551
k__Bacteria|p__Actinobacteria	2|201174	17.53939	0.3898	843278
k__Bacteria|p__Bacteroidetes	2|976	5.87923	0.13066	522594
k__Bacteria|p__Proteobacteria	2|1224	0.18679	0.00415	14712
k__Archaea|p__Thaumarchaeota	2157|651137	0.01607	0.00036	817
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	41.47842	0.92184	2695734
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	13.75502	0.3057	667292
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	7.53594	0.16748	372328
k__Bacteria|p__Firmicutes|c__CFGB2960	2|1239|	5.91748	0.13151	264790
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	5.87923	0.13066	522594
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	4.36358	0.09698	271458
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	2.86184	0.0636	134226
k__Bacteria|p__Firmicutes|c__CFGB75985	2|1239|	2.18682	0.0486	132989
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	1.59638	0.03548	70159
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.23784	0.02751	64828
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.92253	0.0205	41760
k__Bacteria|p__Firmicutes|c__CFGB1355	2|1239|	0.58219	0.01294	31885
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.51016	0.01134	25239
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.50447	0.01121	0
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.27148	0.00603	17409
k__Bacteria|p__Firmicutes|c__CFGB9120	2|1239|	0.24794	0.00551	8665
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	0.19155	0.00426	9015
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.11297	0.00251	10623
k__Bacteria|p__Firmicutes|c__CFGB75922	2|1239|	0.08728	0.00194	7813
k__Bacteria|p__Firmicutes|c__CFGB10312	2|1239|	0.07486	0.00166	2134
k__Bacteria|p__Firmicutes|c__Tissierellia	2|1239|1737404	0.07146	0.00159	2629
k__Bacteria|p__Firmicutes|c__CFGB9238	2|1239|	0.05715	0.00127	3813
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.05301	0.00118	4077
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.04837	0.00108	3004
k__Bacteria|p__Firmicutes|c__CFGB40183	2|1239|	0.04821	0.00107	2637
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.0481	0.00107	2819
k__Bacteria|p__Firmicutes|c__CFGB1262	2|1239|	0.0449	0.001	2068
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.04003	0.00089	2094
k__Bacteria|p__Firmicutes|c__CFGB1249	2|1239|	0.03427	0.00076	1982
k__Bacteria|p__Firmicutes|c__CFGB3009	2|1239|	0.0332	0.00074	2063
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	2|1224|29547	0.02111	0.00047	707
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.01607	0.00036	817
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	0.00889	0.0002	411
k__Bacteria|p__Firmicutes|c__CFGB76352	2|1239|	0.00882	0.0002	441
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.0053	0.00012	207
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.00433	0.0001	378
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	39.98208	0.88858	2609999
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	12.88124	0.28628	615338
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	6.69838	0.14887	329715
k__Bacteria|p__Firmicutes|c__CFGB2960|o__OFGB2960	2|1239||	5.91748	0.13151	264790
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	5.87923	0.13066	522594
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	4.36358	0.09698	271458
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	2.67587	0.05947	125122
k__Bacteria|p__Firmicutes|c__CFGB75985|o__OFGB75985	2|1239||	2.18682	0.0486	132989
k__Bacteria|p__Firmicutes|c__CFGB10477|o__OFGB10477	2|1239||	1.59638	0.03548	70159
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	1.19224	0.0265	68246
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	1.14745	0.0255	61716
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107	2|201174||	0.92253	0.0205	41760
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.87378	0.01942	51954
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	0.83756	0.01861	42613
k__Bacteria|p__Firmicutes|c__CFGB1355|o__OFGB1355	2|1239||	0.58219	0.01294	31885
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.51016	0.01134	25239
k__Bacteria|p__Proteobacteria|c__CFGB3069|o__OFGB3069	2|1224||	0.50447	0.01121	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.3041	0.00676	17489
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.27148	0.00603	17409
k__Bacteria|p__Firmicutes|c__CFGB9120|o__OFGB9120	2|1239||	0.24794	0.00551	8665
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806	2|1239||	0.19155	0.00426	9015
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.18597	0.00413	9104
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.09039	0.00201	3112
k__Bacteria|p__Firmicutes|c__CFGB75922|o__OFGB75922	2|1239||	0.08728	0.00194	7813
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.07878	0.00175	8539
k__Bacteria|p__Firmicutes|c__CFGB10312|o__OFGB10312	2|1239||	0.07486	0.00166	2134
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	2|1239|1737404|1737405	0.07146	0.00159	2629
k__Bacteria|p__Firmicutes|c__CFGB9238|o__OFGB9238	2|1239||	0.05715	0.00127	3813
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048	2|1239||	0.05301	0.00118	4077
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.04837	0.00108	3004
k__Bacteria|p__Firmicutes|c__CFGB40183|o__OFGB40183	2|1239||	0.04821	0.00107	2637
k__Bacteria|p__Firmicutes|c__CFGB1226|o__OFGB1226	2|1239||	0.0481	0.00107	2819
k__Bacteria|p__Firmicutes|c__CFGB1262|o__OFGB1262	2|1239||	0.0449	0.001	2068
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.04003	0.00089	2094
k__Bacteria|p__Firmicutes|c__CFGB1249|o__OFGB1249	2|1239||	0.03427	0.00076	1982
k__Bacteria|p__Firmicutes|c__CFGB3009|o__OFGB3009	2|1239||	0.0332	0.00074	2063
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0.02919	0.00065	1825
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	2|1224|29547|213849	0.02111	0.00047	707
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified|o__Nitrosopumilales	2157|651137||31932	0.01607	0.00036	817
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	0.00889	0.0002	411
k__Bacteria|p__Firmicutes|c__CFGB76352|o__OFGB76352	2|1239||	0.00882	0.0002	441
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011	2|1239||	0.0053	0.00012	207
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.00501	0.00011	259
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.00433	0.0001	378
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	18.87445	0.41948	1493771
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	16.23768	0.36087	830245
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	12.88124	0.28628	615338
k__Bacteria|p__Firmicutes|c__CFGB2960|o__OFGB2960|f__FGB2960	2|1239|||	5.91748	0.13151	264790
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	4.77702	0.10617	225329
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	4.36358	0.09698	271458
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	2.67587	0.05947	125122
k__Bacteria|p__Firmicutes|c__CFGB75985|o__OFGB75985|f__FGB75985	2|1239|||	2.18682	0.0486	132989
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	2.13681	0.04749	133311
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	1.81644	0.04037	200036
k__Bacteria|p__Firmicutes|c__CFGB10477|o__OFGB10477|f__FGB10477	2|1239|||	1.59638	0.03548	70159
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	1.51512	0.03367	72559
