#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan Vlkman-005-SP-001_S100_L001_R1_001.fastq.gz,Vlkman-005-SP-001_S100_L001_R2_001.fastq.gz --bowtie2out Vlkman-005-SP-001_S100_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o Vlkman-005-SP-001_S100_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:5315105
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	2.00508	5315105
k__Bacteria|p__Firmicutes	2|1239	71.28521	1.42933	3661956
k__Bacteria|p__Actinobacteria	2|201174	17.94886	0.35989	776568
k__Bacteria|p__Bacteroidetes	2|976	9.15402	0.18355	762353
k__Bacteria|p__Proteobacteria	2|1224	1.61192	0.03232	114228
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	50.52023	1.01297	2816573
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	15.68963	0.31459	622771
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	13.67094	0.27411	591285
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	9.15402	0.18355	762353
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	4.27792	0.08578	185283
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	3.52397	0.07066	151644
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	1.20417	0.02414	50298
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.86352	0.01731	80926
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.60005	0.01203	23159
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.23147	0.00464	14033
k__Bacteria|p__Firmicutes|c__CFGB3529	2|1239|	0.09874	0.00198	5589
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.09769	0.00196	7718
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.04288	0.00086	2044
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.017	0.00034	1048
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	49.72867	0.9971	2779152
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	15.63324	0.31346	620183
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	13.63104	0.27331	589384
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	9.15402	0.18355	762353
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	4.20129	0.08424	180260
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	1.69772	0.03404	73520
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	1.65678	0.03322	70486
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	1.20417	0.02414	50298
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.86352	0.01731	80926
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.76758	0.01539	36178
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.59168	0.01186	22830
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.23147	0.00464	14033
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.16946	0.0034	7638
k__Bacteria|p__Firmicutes|c__CFGB3529|o__OFGB3529	2|1239||	0.09874	0.00198	5589
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.09769	0.00196	7718
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.07663	0.00154	5023
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	0.0564	0.00113	2588
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.04288	0.00086	2044
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.02397	0.00048	1243
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.017	0.00034	1048
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales	2|1224|28211|204455	0.00837	0.00017	329
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	28.80905	0.57765	1808856
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	17.96281	0.36017	807196
