#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan Vlkman-001-LA-092_S18_L001_R1_001.fastq.gz,Vlkman-001-LA-092_S18_L001_R2_001.fastq.gz --bowtie2out Vlkman-001-LA-092_S18_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o Vlkman-001-LA-092_S18_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:7645480
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	2.8676	7645480
k__Bacteria|p__Firmicutes	2|1239	75.91095	2.17682	5756171
k__Bacteria|p__Bacteroidetes	2|976	12.68132	0.36365	1269059
k__Bacteria|p__Actinobacteria	2|201174	8.14607	0.2336	378626
k__Bacteria|p__Proteobacteria	2|1224	2.32463	0.06666	173354
k__Bacteria|p__Verrucomicrobia	2|74201	0.49746	0.01427	39780
k__Bacteria|p__Tenericutes	2|544448	0.24794	0.00711	14387
k__Bacteria|p__Cyanobacteria	2|1117	0.19163	0.0055	14103
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	49.90312	1.43102	3932670
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	11.7807	0.33782	1212479
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	8.82581	0.25309	816849
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	7.48798	0.21473	338417
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	5.89145	0.16894	357241
k__Bacteria|p__Firmicutes|c__CFGB31455	2|1239|	4.1515	0.11905	179899
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	1.29435	0.03712	109828
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	2|976|117747	0.90061	0.02583	56580
k__Bacteria|p__Firmicutes|c__CFGB9120	2|1239|	0.8283	0.02375	35670
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.71908	0.02062	51059
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.56895	0.01632	42850
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.52019	0.01492	32155
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.50908	0.0146	42180
