#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan Vlkman-006-SW-023_S175_L001_R1_001.fastq.gz,Vlkman-006-SW-023_S175_L001_R2_001.fastq.gz --bowtie2out Vlkman-006-SW-023_S175_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o Vlkman-006-SW-023_S175_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:4026905
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.87577	1.50171	4022627
k__Archaea	2157	0.12423	0.00187	4278
k__Bacteria|p__Firmicutes	2|1239	62.94926	0.94649	2406773
k__Bacteria|p__Verrucomicrobia	2|74201	31.2076	0.46923	1308500
k__Bacteria|p__Bacteroidetes	2|976	3.88592	0.05843	239904
k__Bacteria|p__Actinobacteria	2|201174	1.76182	0.02649	63398
k__Archaea|p__Thaumarchaeota	2157|651137	0.12423	0.00187	4278
k__Bacteria|p__Proteobacteria	2|1224	0.07117	0.00107	4052
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	53.14825	0.79912	2069968
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	31.2076	0.46923	1308500
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	3.88592	0.05843	239904
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	3.10617	0.0467	93208
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.43592	0.03663	89891
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	1.94451	0.02924	61916
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.2087	0.01817	45144
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.74881	0.01126	24419
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.6974	0.01049	33843
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.3319	0.00499	11479
k__Bacteria|p__Firmicutes|c__CFGB1126	2|1239|	0.32671	0.00491	12230
k__Bacteria|p__Firmicutes|c__CFGB75985	2|1239|	0.32573	0.0049	13401
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.22122	0.00333	6775
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.12423	0.00187	4278
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.06725	0.00101	2829
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.05634	0.00085	3338
k__Bacteria|p__Firmicutes|c__CFGB2898	2|1239|	0.05601	0.00084	2366
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.04096	0.00062	1086
k__Bacteria|p__Firmicutes|c__CFGB15212	2|1239|	0.03993	0.0006	1084
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.01483	0.00022	714
k__Bacteria|p__Firmicutes|c__CFGB1422	2|1239|	0.00559	8e-05	298
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	52.42318	0.78822	2041049
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	31.2076	0.46923	1308500
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	3.88592	0.05843	239904
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	2.65312	0.03989	80165
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	2.43592	0.03663	89891
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806	2|1239||	1.94451	0.02924	61916
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.6974	0.01049	33843
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.69612	0.01047	27979
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.51297	0.00771	16678
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.51258	0.00771	17165
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	0.45305	0.00681	13043
